ID,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,AMT_INCOME_TOTAL,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,DAYS_BIRTH,DAYS_EMPLOYED,OCCUPATION_TYPE,CNT_FAM_MEMBERS
5090803,F,N,N,135000,Working,Secondary / secondary special,Single / not married,House / apartment,-16814,-6614,,1
5090805,F,N,N,135000,Working,Secondary / secondary special,Single / not married,House / apartment,-16814,-6614,,1
5010943,F,N,N,157500,Pensioner,Secondary / secondary special,Married,House / apartment,-22828,365243,,2
5010944,F,Y,Y,270000,Commercial associate,Secondary / secondary special,Married,House / apartment,-13768,-2565,Managers,3
5010945,F,Y,Y,270000,Commercial associate,Secondary / secondary special,Married,House / apartment,-13768,-2565,Managers,3
5010946,F,Y,Y,270000,Commercial associate,Secondary / secondary special,Married,House / apartment,-13768,-2565,Managers,3
5010947,F,Y,Y,270000,Commercial associate,Secondary / secondary special,Married,House / apartment,-13768,-2565,Managers,3
5010948,F,Y,Y,270000,Commercial associate,Secondary / secondary special,Married,House / apartment,-13768,-2565,Managers,3
5010949,F,Y,Y,270000,Commercial associate,Secondary / secondary special,Married,House / apartment,-13768,-2565,Managers,3
5010950,F,Y,Y,270000,Commercial associate,Secondary / secondary special,Married,House / apartment,-13768,-2565,Managers,3
5010951,F,Y,Y,270000,Commercial associate,Secondary / secondary special,Married,House / apartment,-13768,-2565,Managers,3
5010952,F,Y,Y,270000,Commercial associate,Secondary / secondary special,Married,House / apartment,-13768,-2565,Managers,3
6153710,F,Y,Y,270000,Commercial associate,Secondary / secondary special,Married,House / apartment,-13768,-2565,Managers,3
5010953,M,Y,Y,337500,Commercial associate,Secondary / secondary special,Married,House / apartment,-14733,-1379,Sales staff,2
5010954,M,Y,Y,337500,Commercial associate,Secondary / secondary special,Married,House / apartment,-14733,-1379,Sales staff,2
5010956,M,Y,Y,337500,Commercial associate,Secondary / secondary special,Married,House / apartment,-14733,-1379,Sales staff,2
5010957,M,Y,Y,337500,Commercial associate,Secondary / secondary special,Married,House / apartment,-14733,-1379,Sales staff,2
5010958,M,Y,Y,337500,Commercial associate,Secondary / secondary special,Married,House / apartment,-14733,-1379,Sales staff,2
5010959,M,Y,Y,337500,Commercial associate,Secondary / secondary special,Married,House / apartment,-14733,-1379,Sales staff,2
5010960,M,Y,Y,202500,Working,Secondary / secondary special,Married,House / apartment,-11505,-1043,Laborers,2
5010961,M,Y,Y,202500,Working,Secondary / secondary special,Married,House / apartment,-11505,-1043,Laborers,2
5010962,F,N,N,256500,Commercial associate,Higher education,Married,House / apartment,-11212,-2565,HR staff,2
5010963,F,N,N,256500,Commercial associate,Higher education,Married,House / apartment,-11212,-2565,HR staff,2
5010964,F,N,N,256500,Commercial associate,Higher education,Married,House / apartment,-11212,-2565,HR staff,2
5010965,F,N,N,256500,Commercial associate,Higher education,Married,House / apartment,-11212,-2565,HR staff,2
5010966,F,N,N,256500,Commercial associate,Higher education,Married,House / apartment,-11212,-2565,HR staff,2
5010967,F,N,N,256500,Commercial associate,Higher education,Married,House / apartment,-11212,-2565,HR staff,2
6153719,F,N,N,256500,Commercial associate,Higher education,Married,House / apartment,-11212,-2565,HR staff,2
5010972,F,N,Y,135000,Commercial associate,Secondary / secondary special,Married,House / apartment,-13617,-2748,Waiters/barmen staff,3
6153753,F,N,Y,135000,Commercial associate,Secondary / secondary special,Married,House / apartment,-13617,-2748,Waiters/barmen staff,3
5010974,M,Y,Y,126000,Working,Higher education,Married,House / apartment,-18214,-3508,Sales staff,2
5010975,M,Y,Y,126000,Working,Higher education,Married,House / apartment,-18214,-3508,Sales staff,2
5010976,M,Y,Y,126000,Working,Higher education,Married,House / apartment,-18214,-3508,Sales staff,2
5010977,F,N,Y,67500,Working,Secondary / secondary special,Separated,Municipal apartment,-13225,-829,Sales staff,1
5010978,F,N,Y,67500,Working,Secondary / secondary special,Separated,Municipal apartment,-13225,-829,Sales staff,1
5010980,M,Y,Y,225000,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-18045,-1805,Drivers,1
5090824,M,Y,Y,225000,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-18045,-1805,Drivers,1
5010981,M,Y,N,270000,Working,Incomplete higher,Married,House / apartment,-15053,-3386,Managers,3
5010982,M,Y,N,270000,Working,Incomplete higher,Married,House / apartment,-15053,-3386,Managers,3
5010983,M,N,Y,135000,Pensioner,Secondary / secondary special,Married,House / apartment,-22119,365243,,2
5010984,M,N,Y,135000,Pensioner,Secondary / secondary special,Married,House / apartment,-22119,365243,,2
5010986,F,N,Y,121500,Commercial associate,Higher education,Single / not married,Rented apartment,-11118,-3873,Sales staff,1
5010987,F,N,Y,121500,Commercial associate,Higher education,Single / not married,Rented apartment,-11118,-3873,Sales staff,1
5010989,F,N,Y,121500,Commercial associate,Higher education,Single / not married,Rented apartment,-11118,-3873,Sales staff,1
5010990,F,N,Y,90000,Working,Secondary / secondary special,Married,House / apartment,-20074,-221,Medicine staff,2
5010991,F,N,Y,90000,Working,Secondary / secondary special,Married,House / apartment,-20074,-221,Medicine staff,2
5010992,F,N,Y,90000,Working,Secondary / secondary special,Married,House / apartment,-20074,-221,Medicine staff,2
5010993,F,N,Y,90000,Working,Secondary / secondary special,Married,House / apartment,-20074,-221,Medicine staff,2
5010994,F,N,Y,90000,Working,Secondary / secondary special,Married,House / apartment,-20074,-221,Medicine staff,2
5010995,F,N,Y,90000,Working,Secondary / secondary special,Married,House / apartment,-20074,-221,Medicine staff,2
5010996,F,N,Y,90000,Working,Secondary / secondary special,Married,House / apartment,-20074,-221,Medicine staff,2
5010997,F,N,Y,90000,Working,Secondary / secondary special,Married,House / apartment,-20074,-221,Medicine staff,2
5010998,F,N,Y,90000,Working,Secondary / secondary special,Married,House / apartment,-20074,-221,Medicine staff,2
5010999,F,N,Y,90000,Working,Secondary / secondary special,Married,House / apartment,-20074,-221,Medicine staff,2
5011000,F,N,Y,90000,Working,Secondary / secondary special,Married,House / apartment,-20074,-221,Medicine staff,2
5011001,F,Y,Y,157500,Working,Secondary / secondary special,Married,House / apartment,-10737,-2078,Sales staff,2
5011002,F,Y,Y,157500,Working,Secondary / secondary special,Married,House / apartment,-10737,-2078,Sales staff,2
5011003,F,Y,Y,157500,Working,Secondary / secondary special,Married,House / apartment,-10737,-2078,Sales staff,2
5011004,F,Y,Y,157500,Working,Secondary / secondary special,Married,House / apartment,-10737,-2078,Sales staff,2
5011005,F,Y,Y,157500,Working,Secondary / secondary special,Married,House / apartment,-10737,-2078,Sales staff,2
5011006,F,Y,Y,157500,Working,Secondary / secondary special,Married,House / apartment,-10737,-2078,Sales staff,2
5011007,F,Y,Y,157500,Working,Secondary / secondary special,Married,House / apartment,-10737,-2078,Sales staff,2
5011008,F,Y,Y,157500,Working,Secondary / secondary special,Married,House / apartment,-10737,-2078,Sales staff,2
5011009,F,Y,Y,157500,Working,Secondary / secondary special,Married,House / apartment,-10737,-2078,Sales staff,2
5011010,F,Y,Y,157500,Working,Secondary / secondary special,Married,House / apartment,-10737,-2078,Sales staff,2
5011011,F,Y,Y,135000,Working,Secondary / secondary special,Married,House / apartment,-12021,-130,Sales staff,2
5011012,F,Y,Y,135000,Working,Secondary / secondary special,Married,House / apartment,-12021,-130,Sales staff,2
5011013,F,Y,Y,135000,Working,Secondary / secondary special,Married,House / apartment,-12021,-130,Sales staff,2
5011014,F,Y,Y,135000,Working,Secondary / secondary special,Married,House / apartment,-12021,-130,Sales staff,2
5011015,F,Y,Y,135000,Working,Secondary / secondary special,Married,House / apartment,-12021,-130,Sales staff,2
6153771,F,Y,Y,135000,Working,Secondary / secondary special,Married,House / apartment,-12021,-130,Sales staff,2
5011022,M,Y,Y,99000,State servant,Secondary / secondary special,Married,With parents,-16558,-3235,Drivers,4
5011023,M,Y,Y,99000,State servant,Secondary / secondary special,Married,With parents,-16558,-3235,Drivers,4
5011024,M,Y,Y,99000,State servant,Secondary / secondary special,Married,With parents,-16558,-3235,Drivers,4
5011025,M,Y,Y,99000,State servant,Secondary / secondary special,Married,With parents,-16558,-3235,Drivers,4
5011026,M,Y,Y,99000,State servant,Secondary / secondary special,Married,With parents,-16558,-3235,Drivers,4
5011027,M,Y,Y,99000,State servant,Secondary / secondary special,Married,With parents,-16558,-3235,Drivers,4
6153797,M,Y,Y,99000,State servant,Secondary / secondary special,Married,With parents,-16558,-3235,Drivers,4
5011028,F,N,Y,292500,Working,Secondary / secondary special,Civil marriage,House / apartment,-16588,-1013,Sales staff,2
5011029,F,N,Y,292500,Working,Secondary / secondary special,Civil marriage,House / apartment,-16588,-1013,Sales staff,2
5011031,F,N,Y,135000,Working,Academic degree,Civil marriage,House / apartment,-17489,-7557,,3
5011032,F,N,Y,135000,Working,Academic degree,Civil marriage,House / apartment,-17489,-7557,,3
5011033,F,N,Y,135000,Working,Academic degree,Civil marriage,House / apartment,-17489,-7557,,3
5011036,F,N,Y,315000,Pensioner,Secondary / secondary special,Married,Municipal apartment,-20298,365243,,2
5011037,F,N,Y,315000,Pensioner,Secondary / secondary special,Married,Municipal apartment,-20298,365243,,2
5011039,F,N,Y,315000,Pensioner,Secondary / secondary special,Married,Municipal apartment,-20298,365243,,2
5011040,F,N,Y,315000,Pensioner,Secondary / secondary special,Married,Municipal apartment,-20298,365243,,2
5011041,F,N,Y,315000,Pensioner,Secondary / secondary special,Married,Municipal apartment,-20298,365243,,2
5011042,F,N,Y,315000,Pensioner,Secondary / secondary special,Married,Municipal apartment,-20298,365243,,2
5011043,F,N,Y,315000,Pensioner,Secondary / secondary special,Married,Municipal apartment,-20298,365243,,2
5011044,F,N,Y,315000,Pensioner,Secondary / secondary special,Married,Municipal apartment,-20298,365243,,2
5011045,F,N,Y,315000,Pensioner,Secondary / secondary special,Married,Municipal apartment,-20298,365243,,2
6153820,F,N,Y,315000,Pensioner,Secondary / secondary special,Married,Municipal apartment,-20298,365243,,2
5018414,F,N,Y,33300,Pensioner,Secondary / secondary special,Married,House / apartment,-22784,365243,,3
5018415,F,N,Y,33300,Pensioner,Secondary / secondary special,Married,House / apartment,-22784,365243,,3
5018417,M,Y,Y,697500,Commercial associate,Higher education,Separated,House / apartment,-14184,-5295,Sales staff,3
5018418,M,Y,Y,697500,Commercial associate,Higher education,Separated,House / apartment,-14184,-5295,Sales staff,3
5018419,F,N,Y,135000,Commercial associate,Secondary / secondary special,Married,House / apartment,-18414,-5203,Sales staff,2
5018420,F,N,Y,135000,Commercial associate,Secondary / secondary special,Married,House / apartment,-18414,-5203,Sales staff,2
5018421,F,N,Y,135000,Commercial associate,Secondary / secondary special,Married,House / apartment,-18414,-5203,Sales staff,2
5018422,F,N,Y,202500,Commercial associate,Secondary / secondary special,Married,Municipal apartment,-18817,-1094,Laborers,2
5018423,F,N,Y,202500,Commercial associate,Secondary / secondary special,Married,Municipal apartment,-18817,-1094,Laborers,2
5018424,F,N,Y,202500,Commercial associate,Secondary / secondary special,Married,Municipal apartment,-18817,-1094,Laborers,2
5018425,F,N,Y,202500,Commercial associate,Secondary / secondary special,Married,Municipal apartment,-18817,-1094,Laborers,2
5018426,F,N,Y,202500,Commercial associate,Secondary / secondary special,Married,Municipal apartment,-18817,-1094,Laborers,2
5018428,M,N,Y,135000,Working,Secondary / secondary special,Single / not married,House / apartment,-12626,-5295,Laborers,1
5018429,M,N,Y,135000,Working,Secondary / secondary special,Single / not married,House / apartment,-12626,-5295,Laborers,1
5018430,M,Y,Y,112500,Working,Secondary / secondary special,Married,House / apartment,-17067,-243,Drivers,3
5018431,M,Y,Y,112500,Working,Secondary / secondary special,Married,House / apartment,-17067,-243,Drivers,3
5018432,M,Y,Y,112500,Working,Secondary / secondary special,Married,House / apartment,-17067,-243,Drivers,3
5018433,M,Y,Y,112500,Working,Secondary / secondary special,Married,House / apartment,-17067,-243,Drivers,3
5018439,F,N,Y,202500,Working,Secondary / secondary special,Widow,House / apartment,-20227,-5416,Core staff,1
5018440,F,N,Y,202500,Working,Secondary / secondary special,Widow,House / apartment,-20227,-5416,Core staff,1
5018442,F,N,Y,202500,Working,Secondary / secondary special,Widow,House / apartment,-20227,-5416,Core staff,1
5585486,F,N,Y,202500,Working,Secondary / secondary special,Widow,House / apartment,-20227,-5416,Core staff,1
5585487,F,N,Y,202500,Working,Secondary / secondary special,Widow,House / apartment,-20227,-5416,Core staff,1
5018443,F,N,Y,198000,Pensioner,Secondary / secondary special,Married,House / apartment,-18490,365243,,3
5018444,F,N,Y,675000,Commercial associate,Higher education,Married,House / apartment,-15843,-1398,Sales staff,3
5018445,F,N,Y,675000,Commercial associate,Higher education,Married,House / apartment,-15843,-1398,Sales staff,3
5018446,F,N,Y,675000,Commercial associate,Higher education,Married,House / apartment,-15843,-1398,Sales staff,3
5018447,F,N,Y,675000,Commercial associate,Higher education,Married,House / apartment,-15843,-1398,Sales staff,3
5018448,F,N,Y,675000,Commercial associate,Higher education,Married,House / apartment,-15843,-1398,Sales staff,3
5018450,F,N,Y,675000,Commercial associate,Higher education,Married,House / apartment,-15843,-1398,Sales staff,3
5018451,F,N,Y,675000,Commercial associate,Higher education,Married,House / apartment,-15843,-1398,Sales staff,3
5018452,F,N,Y,675000,Commercial associate,Higher education,Married,House / apartment,-15843,-1398,Sales staff,3
5018453,F,N,Y,101250,Pensioner,Secondary / secondary special,Widow,House / apartment,-22059,365243,,1
5018455,F,N,Y,101250,Pensioner,Secondary / secondary special,Widow,House / apartment,-22059,365243,,1
5018457,F,N,Y,101250,Pensioner,Secondary / secondary special,Widow,House / apartment,-22059,365243,,1
5018458,F,N,Y,101250,Pensioner,Secondary / secondary special,Widow,House / apartment,-22059,365243,,1
5018459,F,N,Y,101250,Pensioner,Secondary / secondary special,Widow,House / apartment,-22059,365243,,1
5018460,F,N,Y,101250,Pensioner,Secondary / secondary special,Widow,House / apartment,-22059,365243,,1
5585320,F,N,Y,101250,Pensioner,Secondary / secondary special,Widow,House / apartment,-22059,365243,,1
